Date,Year,Category,Lower,Mid,Upper,CPI_Growth,YoY_Inflation,Forecast_Error,Forecast_Accuracy,Category_Contribution,Season,Seasonal_Contribution
2013-10-01 00:00:00,2013,All food,3.7,-0.1,1.8,-107.692307692308,-112.5,3.8,3900,0.207900207900208,Fall,0.0613120784794605
2013-11-01 00:00:00,2013,All food,1.6,1.3,1.4,-1400,62.5,0.3,76.9230769230769,-2.70833333333333,Fall,-0.797057020232986
2013-11-01 00:00:00,2013,All food,3.7,-0.5,1.3,-138.461538461539,-150,4.2,940,1.04166666666667,Fall,0.306560392397302
2013-12-01 00:00:00,2013,All food,3.2,-0.2,1.4,-60,-122.222222222222,3.4,1800,0.317460317460317,Winter,0.15600624024961
2014-01-01 00:00:00,2014,All food,3,0.4,1.8,-300,-60,2.6,-550,-1.0230179028133,Winter,-0.412371134020619
2014-02-01 00:00:00,2014,All food,3.3,0.9,2.1,125,-18.1818181818182,2.4,-166.666666666667,-4.01785714285714,Winter,-0.927835051546392
2014-03-01 00:00:00,2014,All food,3.3,1.2,2.2,33.3333333333333,-233.333333333333,2.1,-75,-20.6896551724138,Spring,3.62537764350453
2014-04-01 00:00:00,2014,All food,3.3,1.6,2.4,33.3333333333334,33.3333333333334,1.7,-6.24999999999998,12.5984251968504,Spring,4.83383685800604
2014-05-01 00:00:00,2014,All food,3.3,2,2.7,25,-433.333333333333,1.3,35,7.63358778625954,Spring,6.04229607250755
2014-06-01 00:00:00,2014,All food,3.4,1.8,2.3,-10,50,1.6,11.1111111111111,5.94059405940594,Summer,-5.625
2014-07-01 00:00:00,2014,All food,2.9,1.9,2.4,5.55555555555556,-416.666666666667,1,47.3684210526316,-3.86178861788618,Summer,-5.9375
2014-07-01 00:00:00,2014,All food,5,-0.3,2.3,-115.789473684211,-123.076923076923,5.3,1866.66666666667,0.609756097560976,Summer,0.9375
2014-08-01 00:00:00,2014,All food,2.8,2.1,2.4,-800,-2200,0.7,66.6666666666667,-16.030534351145,Summer,-6.5625
2014-08-01 00:00:00,2014,All food,4.9,0.2,2.5,-90.4761904761905,-84.6153846153846,4.7,-2250,-1.52671755725191,Summer,-0.625
2014-09-01 00:00:00,2014,All food,2.7,2.2,2.4,1000,-540,0.5,77.2727272727273,87.9999999999999,Fall,6.81114551083591
2014-09-01 00:00:00,2014,All food,4.9,0.5,2.6,-77.2727272727273,-350,4.4,-780,20,Fall,1.54798761609907
2014-10-01 00:00:00,2014,All food,2.7,2.3,2.4,360,475,0.4,82.6086956521739,17.6923076923077,Fall,7.12074303405573
2014-10-01 00:00:00,2014,All food,4.9,0.9,2.8,-60.8695652173913,0,4,-344.444444444445,6.92307692307692,Fall,2.78637770897833
2014-11-01 00:00:00,2014,All food,2.6,2.3,2.4,155.555555555556,91.6666666666667,0.3,86.9565217391304,13.6904761904762,Fall,7.12074303405573
2014-11-01 00:00:00,2014,All food,4.8,0.6,2.4,-73.9130434782609,-62.5,4.2,-600,3.57142857142857,Fall,1.85758513931889
2014-12-01 00:00:00,2014,All food,4.3,1.2,2.8,100,-40,3.1,-158.333333333333,-3.38028169014085,Winter,-1.23711340206186
2015-01-01 00:00:00,2015,All food,4.4,1.4,2.8,16.6666666666667,-22.2222222222222,3,-114.285714285714,-5.83333333333333,Winter,-1.03550295857988
2015-02-01 00:00:00,2015,All food,4.3,1.3,2.5,-7.14285714285713,-31.5789473684211,3,-130.769230769231,-5.34979423868313,Winter,-0.961538461538462
2015-03-01 00:00:00,2015,All food,3.8,0.9,1.9,-30.7692307692308,-400,2.9,-222.222222222222,-3.30882352941177,Spring,-1.3595166163142
2015-04-01 00:00:00,2015,All food,3,1,1.8,11.1111111111111,-52.3809523809524,2,-100,-4.27350427350427,Spring,-1.51057401812689
2015-05-01 00:00:00,2015,All food,2.7,1.1,1.7,10,450,1.6,-45.4545454545455,-7.05128205128205,Spring,-1.66163141993958
2015-06-01 00:00:00,2015,All food,2.5,1.3,1.8,18.1818181818182,-40.9090909090909,1.2,7.6923076923077,-36.1111111111111,Summer,-0.670794633642931
2015-07-01 00:00:00,2015,All food,2.4,1.4,1.8,7.69230769230769,180,1,28.5714285714286,-1.21845082680592,Summer,-0.722394220846233
2015-07-01 00:00:00,2015,All food,4.5,-1,1.6,-171.428571428571,-143.478260869565,5.5,650,0.870322019147084,Summer,0.515995872033024
2015-08-01 00:00:00,2015,All food,2.3,1.6,1.9,-260,77.7777777777778,0.7,56.25,-2.12483399734396,Summer,-0.825593395252838
2015-08-01 00:00:00,2015,All food,4.3,-0.6,1.8,-137.5,-126.086956521739,4.9,916.666666666667,0.796812749003984,Summer,0.309597523219814
2015-09-01 00:00:00,2015,All food,2.2,1.8,2,-400,200,0.4,77.7777777777778,-2.94117647058824,Fall,-1.07015457788347
2015-09-01 00:00:00,2015,All food,4.3,0,2.1,-100,-100,4.3,-inf,0,Fall,0
2015-10-01 00:00:00,2015,All food,2.2,1.8,2,inf,28.5714285714286,0.4,77.7777777777778,-3.59281437125749,Fall,-1.07015457788347
2015-10-01 00:00:00,2015,All food,4.4,0.3,2.3,-83.3333333333333,-76.9230769230769,4.1,-1266.66666666667,-0.598802395209581,Fall,-0.178359096313912
2015-11-01 00:00:00,2015,All food,2.1,1.8,1.9,500,100,0.3,83.3333333333333,-3.16344463971881,Fall,-1.07015457788347
2015-11-01 00:00:00,2015,All food,4.3,-0.4,1.4,-122.222222222222,-140,4.7,1275,0.70298769771529,Fall,0.237812128418549
2015-12-01 00:00:00,2015,All food,3.3,0.1,1.5,-125,-90.9090909090909,3.2,-3100,-0.115074798619102,Winter,-0.0739644970414201
2016-01-01 00:00:00,2016,All food,3,0.5,1.8,400,-61.5384615384615,2.5,-400,-0.645994832041344,Winter,-0.175070028011205
2016-02-01 00:00:00,2016,All food,3.1,0.5,1.6,0,-64.2857142857143,2.6,-420,-0.719424460431655,Winter,-0.175070028011205
2016-03-01 00:00:00,2016,All food,2.7,-0.9,0.3,-280,-10,3.6,500,1.22282608695652,Spring,0.437956204379562
2016-04-01 00:00:00,2016,All food,1.6,-0.4,0.6,-55.5555555555556,-125,2,600,0.62111801242236,Spring,0.194647201946472
2016-05-01 00:00:00,2016,All food,1.6,-0.5,0.3,25,-16.6666666666667,2.1,520,0.740740740740741,Spring,0.24330900243309
2016-06-01 00:00:00,2016,All food,1.1,-0.5,0.1,0,-127.777777777778,1.6,420,0.744047619047619,Summer,0.112410071942446
2016-07-01 00:00:00,2016,All food,0.8,-0.2,0.2,-60,-inf,1,600,0.101781170483461,Summer,0.0449640287769784
2016-07-01 00:00:00,2016,All food,4.1,-4.1,-0.3,1950,-327.777777777778,8.2,300,2.08651399491094,Summer,0.921762589928057
2016-08-01 00:00:00,2016,All food,0.7,-0.1,0.3,-97.5609756097561,-133.333333333333,0.8,900,0.0552181115405853,Summer,0.0224820143884892
2016-08-01 00:00:00,2016,All food,3.6,-3.5,-0.1,3400,-294.444444444445,7.1,302.857142857143,1.93263390392049,Summer,0.786870503597122
2016-09-01 00:00:00,2016,All food,0.6,0.1,0.3,-102.857142857143,-125,0.5,-400,-0.0573065902578797,Fall,-0.0192678227360308
2016-09-01 00:00:00,2016,All food,3.4,-3.1,0,-3200,-3200,6.5,309.677419354839,1.77650429799427,Fall,0.597302504816956
2016-10-01 00:00:00,2016,All food,0.6,0.2,0.3,-106.451612903226,-60,0.4,-100,-0.118764845605701,Fall,-0.0385356454720617
2016-10-01 00:00:00,2016,All food,3.2,-2.4,0.3,-1300,-580,5.6,333.333333333333,1.42517814726841,Fall,0.46242774566474
2016-11-01 00:00:00,2016,All food,0.5,0.2,0.3,-108.333333333333,-122.222222222222,0.3,-50,-0.113571834185122,Fall,-0.0385356454720617
2016-11-01 00:00:00,2016,All food,3,-2.9,-0.6,-1550,625,5.9,303.448275862069,1.64679159568427,Fall,0.558766859344894
2016-12-01 00:00:00,2016,All food,1.9,-2.6,-0.5,-10.3448275862069,420,4.5,273.076923076923,1.87454938716655,Winter,0.910364145658263
2017-01-01 00:00:00,2017,All food,1.6,-1.4,0.4,-46.1538461538462,180,3,314.285714285714,1.24555160142349,Winter,0.467289719626168
2017-02-01 00:00:00,2017,All food,2.3,-0.8,0.7,-42.8571428571429,300,3.1,487.5,0.839454354669465,Winter,0.267022696929239
2017-03-01 00:00:00,2017,All food,2.3,-0.4,0.8,-50,-90.2439024390244,2.7,775,0.493827160493827,Spring,0.191113234591496
2017-04-01 00:00:00,2017,All food,2.1,0,1,-100,-100,2.1,-inf,0,Spring,0
2017-05-01 00:00:00,2017,All food,2.1,0.2,1,inf,-105.714285714286,1.9,-850,-0.330578512396694,Spring,-0.0955566172957477
2017-06-01 00:00:00,2017,All food,1.8,0.1,0.7,-50,0,1.7,-1600,-0.193798449612403,Summer,-0.0255102040816327
2017-07-01 00:00:00,2017,All food,1.4,0.4,0.9,300,-112.903225806452,1,-150,-0.222222222222222,Summer,-0.102040816326531
2017-07-01 00:00:00,2017,All food,5.3,-2.8,1.1,-800,-1500,8.1,389.285714285714,1.55555555555556,Summer,0.714285714285714
2017-08-01 00:00:00,2017,All food,1.3,0.5,0.9,-117.857142857143,-120.833333333333,0.8,-60,-0.311720698254364,Summer,-0.127551020408163
2017-08-01 00:00:00,2017,All food,5.1,-2.4,1.1,-580,-1300,7.5,412.5,1.49625935162095,Summer,0.612244897959184
2017-09-01 00:00:00,2017,All food,1.2,0.7,0.9,-129.166666666667,-124.137931034483,0.5,28.5714285714286,-0.464807436918991,Fall,-0.17232890201871
2017-09-01 00:00:00,2017,All food,4.7,-1.8,1.3,-357.142857142857,-30.7692307692308,6.5,461.111111111111,1.19521912350598,Fall,0.443131462333826
2017-10-01 00:00:00,2017,All food,1.1,0.8,0.9,-144.444444444444,-157.142857142857,0.3,62.5,-0.641025641025641,Fall,-0.196947316592811
2017-10-01 00:00:00,2017,All food,4.5,-1.1,1.6,-237.5,37.5,5.6,609.090909090909,0.881410256410256,Fall,0.270802560315116
2017-11-01 00:00:00,2017,All food,1.1,0.8,0.9,-172.727272727273,-300,0.3,62.5,-0.611620795107034,Fall,-0.196947316592811
2017-11-01 00:00:00,2017,All food,4.4,-1.7,0.7,-312.5,-inf,6.1,458.823529411765,1.29969418960245,Fall,0.418513047759724
2017-12-01 00:00:00,2017,All food,3.2,-1.3,1,-23.5294117647059,-750,4.5,446.153846153846,1.4145810663765,Winter,0.433911882510013
2018-01-01 00:00:00,2018,All food,3.4,-0.2,1.8,-84.6153846153846,-300,3.6,1900,0.310077519379845,Winter,0.0884564352056612
2018-02-01 00:00:00,2018,All food,3.9,-0.3,1.4,50,-175,4.2,1500,0.513698630136986,Winter,0.132684652808492
2018-03-01 00:00:00,2018,All food,3,0.1,1.4,-133.333333333333,-103.571428571429,2.9,-2800,-0.244498777506113,Spring,-0.119904076738609
2018-04-01 00:00:00,2018,All food,2.8,0.6,1.7,500,20,2.2,-266.666666666667,-3.01507537688442,Spring,-0.719424460431655
2018-05-01 00:00:00,2018,All food,2.7,0.5,1.3,-16.6666666666667,-120.833333333333,2.2,-340,-2.21238938053097,Spring,-0.599520383693046
2018-06-01 00:00:00,2018,All food,2.2,0.8,1.4,60,14.2857142857143,1.4,-75,-4.67836257309942,Summer,-0.281195079086116
2018-07-01 00:00:00,2018,All food,2,0.9,1.4,12.5,-150,1.1,-22.2222222222222,-0.618556701030928,Summer,-0.316344463971881
2018-07-01 00:00:00,2018,All food,6.4,-3.3,1.2,-466.666666666667,-512.5,9.7,393.939393939394,2.2680412371134,Summer,1.15992970123023
2018-08-01 00:00:00,2018,All food,1.9,1.1,1.4,-133.333333333333,-200,0.8,27.2727272727273,-0.902378999179656,Summer,-0.38664323374341
2018-08-01 00:00:00,2018,All food,5.8,-2.7,1.2,-345.454545454545,-437.5,8.5,414.814814814815,2.2149302707137,Summer,0.949033391915642
2018-09-01 00:00:00,2018,All food,1.8,1.2,1.4,-144.444444444444,-170.588235294118,0.6,50,-1.03270223752151,Fall,-0.373482726423903
2018-09-01 00:00:00,2018,All food,5.3,-2.2,1.3,-283.333333333333,69.2307692307692,7.5,440.909090909091,1.89328743545611,Fall,0.684718331777156
2018-10-01 00:00:00,2018,All food,1.7,1.2,1.4,-154.545454545455,-700,0.5,58.3333333333333,-1.11835973904939,Fall,-0.373482726423903
2018-10-01 00:00:00,2018,All food,5,-1.9,1.1,-258.333333333333,533.333333333333,6.9,463.157894736842,1.77073625349487,Fall,0.59134765017118
2018-11-01 00:00:00,2018,All food,1.5,1.3,1.4,-168.421052631579,1200,0.2,84.6153846153846,-1.32924335378323,Fall,-0.404606286959228
2018-11-01 00:00:00,2018,All food,4.3,-2,0.7,-253.846153846154,-433.333333333333,6.3,415,2.04498977505113,Fall,0.622471210706505
2018-12-01 00:00:00,2018,All food,3.5,-1,1.6,-50,-300,4.5,550,0.968992248062015,Winter,0.442282176028306
2019-01-01 00:00:00,2019,All food,4.2,0.4,2.6,-140,-50,3.8,-850,-0.527009222661397,Winter,-0.174140182847192
2019-02-01 00:00:00,2019,All food,4.9,1.1,2.9,175,22.2222222222222,3.8,-245.454545454546,-1.81818181818182,Winter,-0.478885502829778
2019-03-01 00:00:00,2019,All food,4.7,1.3,2.8,18.1818181818182,-139.393939393939,3.4,-161.538461538462,-3.13253012048193,Spring,-1.18505013673655
2019-04-01 00:00:00,2019,All food,4.3,1.1,2.2,-15.3846153846154,0,3.2,-190.909090909091,-2.65060240963856,Spring,-1.00273473108478
2019-05-01 00:00:00,2019,All food,3.3,1.3,2.1,18.1818181818182,-148.148148148148,2,-53.8461538461538,-4.8689138576779,Spring,-1.18505013673655
2019-06-01 00:00:00,2019,All food,3,1.2,1.8,-7.6923076923077,0,1.8,-50,-4.51127819548872,Summer,-0.333611342785655
2019-07-01 00:00:00,2019,All food,2.5,1.4,1.8,16.6666666666667,-163.636363636364,1.1,21.4285714285714,-0.812064965197216,Summer,-0.389213233249931
2019-07-01 00:00:00,2019,All food,6.7,-4,0.8,-385.714285714286,-433.333333333333,10.7,367.5,2.32018561484919,Summer,1.11203780928552
2019-08-01 00:00:00,2019,All food,2.3,1.4,1.8,-135,-173.684210526316,0.9,35.7142857142857,-0.871188550093342,Summer,-0.389213233249931
2019-08-01 00:00:00,2019,All food,5.9,-3.7,0.5,-364.285714285714,-384.615384615385,9.6,359.45945945946,2.30242688238955,Summer,1.0286349735891
2019-09-01 00:00:00,2019,All food,2.1,1.6,1.9,-143.243243243243,-180,0.5,68.75,-1.13717128642502,Fall,-0.442722744881018
2019-09-01 00:00:00,2019,All food,5,-2.5,1.1,-256.25,150,7.5,400,1.77683013503909,Fall,0.691754288876591
2019-10-01 00:00:00,2019,All food,2.1,1.8,1.9,-172,350,0.3,83.3333333333333,-1.61434977578475,Fall,-0.498063087991146
2019-10-01 00:00:00,2019,All food,4.9,-1.3,1.9,-172.222222222222,-218.181818181818,6.2,576.923076923077,1.16591928251121,Fall,0.359712230215827
2019-11-01 00:00:00,2019,All food,2.1,1.8,1.9,-238.461538461539,38.4615384615385,0.3,83.3333333333333,-1.64835164835165,Fall,-0.498063087991146
2019-11-01 00:00:00,2019,All food,5.1,-0.7,1.3,-138.888888888889,-163.636363636364,5.8,928.571428571429,0.641025641025641,Fall,0.193691200885446
2019-12-01 00:00:00,2019,All food,3.5,-1.5,1.3,114.285714285714,-215.384615384615,5,433.333333333333,1.60771704180064,Winter,0.65302568567697
2020-01-01 00:00:00,2020,All food,4.4,0,2.4,-100,-100,4.4,-inf,0,Winter,0
2020-02-01 00:00:00,2020,All food,5,0.8,2.8,inf,-42.8571428571429,4.2,-425,-1.49253731343284,Winter,-0.365463682046597
2020-03-01 00:00:00,2020,All food,4.9,1.4,3,75,-135,3.5,-150,-4.53074433656958,Spring,1.92837465564738
2020-04-01 00:00:00,2020,All food,4.7,4.2,5.6,200,200,0.5,88.0952380952381,10.9660574412533,Spring,5.78512396694215
2020-05-01 00:00:00,2020,All food,7,3.6,4.4,-14.2857142857143,-197.297297297297,3.4,5.55555555555556,5.52147239263804,Spring,4.95867768595041
2020-06-01 00:00:00,2020,All food,5.2,4,4.6,11.1111111111111,150,1.2,70,5.47195622435021,Summer,-5.31914893617021
2020-07-01 00:00:00,2020,All food,5.2,3,3.5,-25,-220,2.2,26.6666666666667,-3.39750849377123,Summer,-3.98936170212766
2020-07-01 00:00:00,2020,All food,7.8,-0.4,2,-113.333333333333,-122.222222222222,8.2,2150,0.453001132502831,Summer,0.531914893617021
2020-08-01 00:00:00,2020,All food,4,3.2,3.5,-900,-346.153846153846,0.8,75,-5.33333333333333,Summer,-4.25531914893617
2020-08-01 00:00:00,2020,All food,4.6,-0.1,2.2,-103.125,-105.555555555556,4.7,4800,0.166666666666667,Summer,0.132978723404255
2020-09-01 00:00:00,2020,All food,3.9,3.2,3.5,-3300,-557.142857142857,0.7,78.125,-5.1948051948052,Fall,-2.31381055676067
2020-09-01 00:00:00,2020,All food,4.5,-0.1,2,-103.125,-93.3333333333333,4.6,4700,0.162337662337662,Fall,0.0723065798987708
2020-10-01 00:00:00,2020,All food,3.7,3.4,3.5,-3500,inf,0.3,91.1764705882353,-9.09090909090909,Fall,-2.45842371655821
2020-10-01 00:00:00,2020,All food,4.2,0.5,2.5,-85.2941176470588,-37.5,3.7,-640,-1.33689839572193,Fall,-0.361532899493854
2020-11-01 00:00:00,2020,All food,3.7,3.3,3.4,560,135.714285714286,0.4,87.8787878787879,-8.3969465648855,Fall,-2.38611713665944
2020-11-01 00:00:00,2020,All food,4.4,-0.1,1.7,-103.030303030303,-102.380952380952,4.5,4600,0.254452926208651,Fall,0.0723065798987708
2020-12-01 00:00:00,2020,All food,3.6,0.7,2.3,-800,-80.5555555555556,2.9,-314.285714285714,-0.714285714285714,Winter,-0.319780721790772
2021-01-01 00:00:00,2021,All food,3.8,1,2.4,42.8571428571429,-75,2.8,-180,-1.45985401459854,Winter,-0.70323488045007
2021-02-01 00:00:00,2021,All food,3.8,1.1,2.3,10,-63.3333333333333,2.7,-145.454545454545,-2.05607476635514,Winter,-0.773558368495078
2021-03-01 00:00:00,2021,All food,3.5,1.3,2.3,18.1818181818182,-425,2.2,-69.2307692307692,-3.7463976945245,Spring,-3.62116991643454
2021-04-01 00:00:00,2021,All food,3.4,1.8,2.7,38.4615384615385,-43.75,1.6,11.1111111111111,-19.3548387096774,Spring,-5.01392757660167
2021-05-01 00:00:00,2021,All food,3.6,2.1,2.8,16.6666666666667,-2200,1.5,28.5714285714286,25.9259259259259,Spring,-5.84958217270195
2021-06-01 00:00:00,2021,All food,3.5,2.6,3.2,23.8095238095238,-18.75,0.9,65.3846153846154,8.44155844155844,Summer,-2.69151138716356
2021-07-01 00:00:00,2021,All food,3.8,3,3.5,15.3846153846154,-3100,0.8,73.3333333333333,-3.8860103626943,Summer,-3.1055900621118
2021-07-01 00:00:00,2021,All food,4.9,0.2,2.6,-93.3333333333333,-94.1176470588235,4.7,-2250,-0.259067357512953,Summer,-0.20703933747412
2021-08-01 00:00:00,2021,All food,4,3.1,3.5,1450,520,0.9,70.9677419354839,-6.17529880478088,Summer,-3.20910973084886
2021-08-01 00:00:00,2021,All food,5.1,0.4,2.7,-87.0967741935484,-87.8787878787879,4.7,-1075,-0.796812749003984,Summer,-0.41407867494824
2021-09-01 00:00:00,2021,All food,3.8,3.5,3.8,775,-3600,0.3,91.4285714285714,-166.666666666666,Fall,4.03225806451613
2021-09-01 00:00:00,2021,All food,5,1.3,3.9,-62.8571428571429,85.7142857142857,3.7,-184.615384615385,-61.9047619047618,Fall,1.49769585253456
2021-10-01 00:00:00,2021,All food,4,3.8,4,192.307692307692,280,0.2,94.7368421052632,10.1604278074866,Fall,4.3778801843318
2021-10-01 00:00:00,2021,All food,6.6,2.7,5.2,-28.9473684210526,145.454545454546,3.9,-44.4444444444444,7.2192513368984,Fall,3.11059907834101
2021-11-01 00:00:00,2021,All food,4.1,3.8,3.9,40.7407407407407,192.307692307692,0.3,92.1052631578947,7.37864077669903,Fall,4.3778801843318
2021-11-01 00:00:00,2021,All food,7.8,2.7,5,-28.9473684210526,50,5.1,-88.8888888888889,5.24271844660194,Fall,3.11059907834101
2021-12-01 00:00:00,2021,All food,7.4,4.9,7.3,81.4814814814815,133.333333333333,2.5,48.9795918367347,-24.2574257425743,Winter,-3.44585091420535
2022-01-01 00:00:00,2022,All food,9.8,6.3,8.4,28.5714285714286,142.307692307692,3.5,44.4444444444444,28.125,Winter,5.92662276575729
2022-02-01 00:00:00,2022,All food,10.6,7.4,9.3,17.4603174603175,146.666666666667,3.2,56.7567567567568,11.1951588502269,Winter,6.96142991533396
2022-03-01 00:00:00,2022,All food,11.2,8.2,9.7,10.8108108108108,4000,3,63.4146341463415,7.80952380952381,Spring,1.95098738995955
2022-04-01 00:00:00,2022,All food,11.3,8.8,10,7.31707317073174,183.870967741936,2.5,71.5909090909091,6.28571428571429,Spring,2.09374256483464
2022-05-01 00:00:00,2022,All food,11.3,9.3,10.3,5.68181818181819,2225,2,78.494623655914,5.30519110096977,Spring,2.21270521056388
2022-06-01 00:00:00,2022,All food,11.4,9.6,10.4,3.2258064516129,174.285714285714,1.8,81.25,5.03408495018353,Summer,1.83346065699007
2022-07-01 00:00:00,2022,All food,11.1,10,10.5,4.16666666666667,669.230769230769,1.1,89,6.7842605156038,Summer,1.90985485103132
2022-07-01 00:00:00,2022,All food,15.5,5,10.3,-50,31.5789473684211,10.5,-110,3.3921302578019,Summer,0.954927425515661
2022-08-01 00:00:00,2022,All food,11.1,9.9,10.3,98,266.666666666667,1.2,87.8787878787879,5.33692722371968,Summer,1.89075630252101
2022-08-01 00:00:00,2022,All food,15.8,5.3,9.9,-46.4646464646465,39.4736842105263,10.5,-98.1132075471698,2.85714285714286,Summer,1.0122230710466
2022-09-01 00:00:00,2022,All food,10.7,9.9,10.2,86.7924528301887,266.666666666667,0.799999999999999,91.9191919191919,4.76649012999519,Fall,1.44821533060269
2022-09-01 00:00:00,2022,All food,14.7,5.6,9.6,-43.4343434343434,14.2857142857143,9.1,-62.5,2.69619643716899,Fall,0.819192510239907
2022-10-01 00:00:00,2022,All food,10.5,10,10.1,78.5714285714286,58.7301587301587,0.5,95,4.11692054343351,Fall,1.46284376828555
2022-10-01 00:00:00,2022,All food,13.9,6.3,9.8,-37,-14.8648648648649,7.6,-20.6349206349207,2.59365994236311,Fall,0.921591574019895
2022-11-01 00:00:00,2022,All food,10.3,9.9,10,57.1428571428572,20.7317073170732,0.4,95.959595959596,4.24892703862661,Fall,1.44821533060269
2022-11-01 00:00:00,2022,All food,13.5,4.5,7.8,-54.5454545454545,-48.8636363636364,9,-100,1.931330472103,Fall,0.658279695728496
2022-12-01 00:00:00,2022,All food,11.2,4.2,7.1,-6.66666666666667,-54.8387096774194,7,-66.6666666666666,23.5955056179775,Winter,3.95108184383819
2023-01-01 00:00:00,2023,All food,10.1,5.5,7.9,30.952380952381,-42.7083333333333,4.6,16.3636363636364,12.7314814814815,Winter,343.749999999998
2023-02-01 00:00:00,2023,All food,10.4,5.5,7.5,0,-45,4.9,10.9090909090909,11.2704918032787,Winter,343.749999999998
2023-03-01 00:00:00,2023,All food,9.6,4.9,6.5,-10.9090909090909,-1.99999999999999,4.7,4.08163265306125,12.5,Spring,3.7037037037037
2023-04-01 00:00:00,2023,All food,8.2,4.9,6.2,0,-50.5050505050505,3.3,32.6530612244898,10.6290672451193,Spring,3.7037037037037
2023-05-01 00:00:00,2023,All food,7.5,5,6,2.04081632653062,-5.66037735849057,2.5,50,10.6382978723404,Spring,3.77928949357521
2023-06-01 00:00:00,2023,All food,7.1,5,5.8,0,-49.4949494949495,2.1,58,10.0200400801603,Summer,-6.50195058517555
2023-07-01 00:00:00,2023,All food,6.6,5.3,5.9,6.00000000000001,-5.35714285714285,1.3,75.4716981132076,-7.22070844686649,Summer,-6.89206762028609
2023-07-01 00:00:00,2023,All food,8.7,-3.1,2.4,-158.490566037736,-131,11.8,480.645161290323,4.22343324250681,Summer,4.03120936280884
2023-08-01 00:00:00,2023,All food,6.5,5.4,5.8,-274.193548387097,-14.2857142857143,1.1,79.6296296296296,-10.1123595505618,Summer,-7.0221066319896
2023-08-01 00:00:00,2023,All food,8.2,-2.6,2.2,-148.148148148148,-126.262626262626,10.8,515.384615384615,4.8689138576779,Summer,3.38101430429129
