Date,Year,Category,Lower,Mid,Upper
2004-08-01,2004,Wholesale dairy,6.9,10.0,13.3
2004-08-01,2004,Wholesale dairy,-13.9,-1.7,11.9
2004-08-01,2004,Wholesale fats and oils,16.1,20.5,25.2
2004-08-01,2004,Wholesale fats and oils,-18.2,-0.2,22.0
2004-08-01,2004,Wholesale pork,9.9,15.8,22.7
2004-08-01,2004,Wholesale pork,-16.4,8.5,41.7
2004-08-01,2004,Wholesale poultry,12.5,15.4,18.4
2004-08-01,2004,Wholesale poultry,-11.8,1.4,16.7
2004-08-01,2004,Wholesale wheat flour,0.0,3.7,7.7
2004-08-01,2004,Wholesale wheat flour,-15.9,0.4,19.8
2004-09-01,2004,Farm-level cattle,-1.5,2.1,6.3
2004-09-01,2004,Farm-level cattle,-15.0,0.2,18.0
2004-09-01,2004,Farm-level eggs,-10.1,-5.0,1.4
2004-09-01,2004,Farm-level eggs,-34.8,-15.3,9.8
2004-09-01,2004,Farm-level fruits,10.2,16.0,22.9
2004-09-01,2004,Farm-level fruits,-20.2,-0.7,23.5
2004-09-01,2004,Farm-level milk,23.0,28.9,35.7
2004-09-01,2004,Farm-level milk,-26.3,0.3,38.1
2004-09-01,2004,Farm-level soybeans,17.2,22.3,28.4
2004-09-01,2004,Farm-level soybeans,-48.0,-24.5,10.4
2004-09-01,2004,Farm-level vegetables,-19.0,-12.6,-4.7
2004-09-01,2004,Farm-level vegetables,-9.2,6.7,25.3
2004-09-01,2004,Farm-level wheat,-0.3,4.3,9.9
2004-09-01,2004,Farm-level wheat,-33.1,-7.3,30.0
2004-09-01,2004,Wholesale beef,-0.2,2.7,5.8
2004-09-01,2004,Wholesale beef,-13.8,0.2,16.4
2004-09-01,2004,Wholesale dairy,9.2,11.5,13.9
2004-09-01,2004,Wholesale dairy,-10.0,0.4,12.2
2004-09-01,2004,Wholesale fats and oils,17.7,20.9,24.5
2004-09-01,2004,Wholesale fats and oils,-17.2,0.0,20.6
2004-09-01,2004,Wholesale pork,11.7,16.1,21.3
2004-09-01,2004,Wholesale pork,-16.6,5.8,36.4
2004-09-01,2004,Wholesale poultry,11.6,13.6,15.7
2004-09-01,2004,Wholesale poultry,-13.4,-1.4,12.1
2004-09-01,2004,Wholesale wheat flour,-0.4,2.3,5.1
2004-09-01,2004,Wholesale wheat flour,-19.4,-4.6,13.6
2004-10-01,2004,Farm-level cattle,-0.3,2.3,5.2
2004-10-01,2004,Farm-level cattle,-14.3,0.4,17.2
2004-10-01,2004,Farm-level eggs,-10.3,-6.6,-2.1
2004-10-01,2004,Farm-level eggs,-34.4,-15.8,8.6
2004-10-01,2004,Farm-level fruits,16.6,21.5,27.3
2004-10-01,2004,Farm-level fruits,-16.8,3.0,28.1
2004-10-01,2004,Farm-level milk,28.0,32.1,36.8
2004-10-01,2004,Farm-level milk,-20.3,6.5,43.0
2004-10-01,2004,Farm-level soybeans,17.9,21.3,25.4
2004-10-01,2004,Farm-level soybeans,-49.0,-27.6,4.8
2004-10-01,2004,Farm-level vegetables,-16.5,-11.4,-5.0
2004-10-01,2004,Farm-level vegetables,-10.8,4.3,23.2
2004-10-01,2004,Farm-level wheat,3.8,7.3,11.5
2004-10-01,2004,Farm-level wheat,-28.8,-2.9,34.0
2004-10-01,2004,Wholesale beef,0.3,2.3,4.5
2004-10-01,2004,Wholesale beef,-12.8,0.6,16.3
2004-10-01,2004,Wholesale dairy,11.2,12.8,14.5
2004-10-01,2004,Wholesale dairy,-8.7,2.7,15.4
2004-10-01,2004,Wholesale fats and oils,18.2,20.4,22.8
2004-10-01,2004,Wholesale fats and oils,-19.3,-3.9,14.9
2004-10-01,2004,Wholesale pork,11.1,14.0,17.3
2004-10-01,2004,Wholesale pork,-18.0,2.7,29.0
2004-10-01,2004,Wholesale poultry,10.8,12.1,13.5
2004-10-01,2004,Wholesale poultry,-15.4,-4.1,9.0
2004-10-01,2004,Wholesale wheat flour,2.4,4.3,6.4
2004-10-01,2004,Wholesale wheat flour,-12.6,3.1,21.1
2004-11-01,2004,Farm-level cattle,0.4,2.0,3.6
2004-11-01,2004,Farm-level cattle,-13.0,1.0,17.0
2004-11-01,2004,Farm-level eggs,-10.1,-7.9,-5.0
2004-11-01,2004,Farm-level eggs,-36.4,-18.2,5.1
2004-11-01,2004,Farm-level fruits,22.6,26.2,30.5
2004-11-01,2004,Farm-level fruits,-14.2,6.6,32.7
2004-11-01,2004,Farm-level milk,24.9,26.6,28.6
2004-11-01,2004,Farm-level milk,-25.7,-11.3,5.6
2004-11-01,2004,Farm-level soybeans,16.8,18.6,20.7
2004-11-01,2004,Farm-level soybeans,-53.1,-35.1,-8.7
2004-11-01,2004,Farm-level vegetables,-10.6,-6.4,-1.0
2004-11-01,2004,Farm-level vegetables,-13.5,1.9,20.2
2004-11-01,2004,Farm-level wheat,4.7,6.8,9.2
2004-11-01,2004,Farm-level wheat,-27.1,-2.5,30.7
2004-11-01,2004,Wholesale beef,1.4,2.6,4.0
2004-11-01,2004,Wholesale beef,-11.5,0.9,15.9
2004-11-01,2004,Wholesale dairy,10.7,11.6,12.5
2004-11-01,2004,Wholesale dairy,-8.7,0.8,11.2
2004-11-01,2004,Wholesale fats and oils,18.1,19.4,20.7
2004-11-01,2004,Wholesale fats and oils,-18.9,-4.6,12.5
2004-11-01,2004,Wholesale pork,13.1,15.0,17.0
2004-11-01,2004,Wholesale pork,-15.3,4.1,29.2
2004-11-01,2004,Wholesale poultry,10.8,11.6,12.3
2004-11-01,2004,Wholesale poultry,-17.7,-7.3,4.6
2004-11-01,2004,Wholesale wheat flour,2.9,4.0,5.3
2004-11-01,2004,Wholesale wheat flour,-13.4,0.6,16.9
2004-12-01,2004,Farm-level cattle,0.7,1.3,2.0
2004-12-01,2004,Farm-level cattle,-13.2,-0.4,14.4
2004-12-01,2004,Farm-level eggs,-9.4,-8.1,-6.5
2004-12-01,2004,Farm-level eggs,-36.0,-18.8,3.5
2004-12-01,2004,Farm-level fruits,22.2,24.0,26.1
2004-12-01,2004,Farm-level fruits,-17.0,1.7,23.9
2004-12-01,2004,Farm-level milk,27.2,28.0,28.8
2004-12-01,2004,Farm-level milk,-21.9,-1.9,23.6
2004-12-01,2004,Farm-level soybeans,18.0,18.9,19.8
2004-12-01,2004,Farm-level soybeans,-51.0,-33.3,-9.4
2004-12-01,2004,Farm-level vegetables,-5.8,-3.4,-0.3
2004-12-01,2004,Farm-level vegetables,-14.5,0.9,19.5
2004-12-01,2004,Farm-level wheat,6.9,7.9,9.1
2004-12-01,2004,Farm-level wheat,-23.0,0.8,32.1
2004-12-01,2004,Wholesale beef,1.6,2.1,2.7
2004-12-01,2004,Wholesale beef,-12.4,-0.8,12.5
2004-12-01,2004,Wholesale dairy,11.4,11.8,12.1
2004-12-01,2004,Wholesale dairy,-8.9,-0.1,9.5
2004-12-01,2004,Wholesale fats and oils,18.9,19.4,20.0
2004-12-01,2004,Wholesale fats and oils,-16.9,-4.0,11.5
2004-12-01,2004,Wholesale pork,13.8,14.7,15.6
2004-12-01,2004,Wholesale pork,-13.4,5.1,28.0
2004-12-01,2004,Wholesale poultry,11.3,11.7,12.0
2004-12-01,2004,Wholesale poultry,-15.7,-6.0,4.8
2004-12-01,2004,Wholesale wheat flour,3.9,4.5,5.0
2004-12-01,2004,Wholesale wheat flour,-9.8,3.5,18.5
2005-01-01,2005,Farm-level cattle,-11.1,1.4,15.7
2005-01-01,2005,Farm-level eggs,-28.7,-11.0,11.7
2005-01-01,2005,Farm-level fruits,-10.5,11.0,39.2
2005-01-01,2005,Farm-level milk,-21.8,-9.7,4.2
2005-01-01,2005,Farm-level soybeans,-45.3,-27.3,-2.4
2005-01-01,2005,Farm-level vegetables,-12.5,0.6,16.1
2005-01-01,2005,Farm-level wheat,-21.8,-0.6,26.6
2005-01-01,2005,Wholesale beef,-9.9,0.9,13.0
2005-01-01,2005,Wholesale dairy,-6.7,1.5,10.7
2005-01-01,2005,Wholesale fats and oils,-17.1,-5.0,9.3
2005-01-01,2005,Wholesale pork,-12.0,4.4,24.8
2005-01-01,2005,Wholesale poultry,-13.0,-4.2,5.7
2005-01-01,2005,Wholesale wheat flour,-10.0,2.1,15.8
2005-02-01,2005,Farm-level cattle,-6.2,5.3,18.9
2005-02-01,2005,Farm-level eggs,-33.9,-18.0,2.4
2005-02-01,2005,Farm-level fruits,-10.5,8.4,32.3
2005-02-01,2005,Farm-level milk,-20.6,-3.2,19.1
2005-02-01,2005,Farm-level soybeans,-43.9,-28.7,-7.0
2005-02-01,2005,Farm-level vegetables,-13.6,-1.2,13.4
2005-02-01,2005,Farm-level wheat,-19.2,-0.2,23.7
2005-02-01,2005,Wholesale beef,-6.6,3.1,14.1
2005-02-01,2005,Wholesale dairy,-7.2,0.2,8.1
2005-02-01,2005,Wholesale fats and oils,-15.8,-5.2,7.2
2005-02-01,2005,Wholesale pork,-11.9,2.7,20.7
2005-02-01,2005,Wholesale poultry,-12.5,-4.8,3.8
2005-02-01,2005,Wholesale wheat flour,-8.3,2.1,14.1
2005-03-01,2005,Farm-level cattle,-7.2,2.4,13.8
2005-03-01,2005,Farm-level eggs,-33.5,-18.8,0.0
2005-03-01,2005,Farm-level fruits,-10.6,4.0,22.0
2005-03-01,2005,Farm-level milk,-17.6,-2.5,17.1
2005-03-01,2005,Farm-level soybeans,-42.7,-29.3,-10.9
2005-03-01,2005,Farm-level vegetables,-10.7,1.0,14.7
2005-03-01,2005,Farm-level wheat,-19.7,-4.1,15.9
2005-03-01,2005,Wholesale beef,-3.8,4.9,14.9
2005-03-01,2005,Wholesale dairy,-8.1,-1.6,5.4
2005-03-01,2005,Wholesale fats and oils,-15.9,-6.8,3.4
2005-03-01,2005,Wholesale pork,-10.7,1.9,16.9
2005-03-01,2005,Wholesale poultry,-6.9,0.1,7.9
2005-03-01,2005,Wholesale wheat flour,-5.6,3.5,14.1
2005-04-01,2005,Farm-level cattle,-3.3,5.7,16.1
2005-04-01,2005,Farm-level eggs,-34.0,-20.9,-3.4
2005-04-01,2005,Farm-level fruits,-12.4,0.1,15.0
2005-04-01,2005,Farm-level milk,-13.7,-0.1,16.8
2005-04-01,2005,Farm-level soybeans,-30.4,-16.1,3.5
2005-04-01,2005,Farm-level vegetables,-7.7,3.6,16.8
2005-04-01,2005,Farm-level wheat,-12.9,1.7,20.2
2005-04-01,2005,Wholesale beef,-0.9,7.0,15.8
2005-04-01,2005,Wholesale dairy,-5.3,0.3,6.5
2005-04-01,2005,Wholesale fats and oils,-13.2,-5.4,3.7
2005-04-01,2005,Wholesale pork,-8.9,1.9,15.0
2005-04-01,2005,Wholesale poultry,-7.8,-1.7,5.0
2005-04-01,2005,Wholesale wheat flour,-4.2,3.8,12.7
2005-05-01,2005,Farm-level cattle,-0.9,7.1,16.3
2005-05-01,2005,Farm-level eggs,-37.5,-26.6,-12.2
2005-05-01,2005,Farm-level fruits,-10.5,0.5,13.6
2005-05-01,2005,Farm-level milk,-15.8,-4.8,8.8
2005-05-01,2005,Farm-level soybeans,-32.8,-21.6,-6.4
2005-05-01,2005,Farm-level vegetables,-4.9,5.5,18.1
2005-05-01,2005,Farm-level wheat,-17.0,-5.5,8.6
2005-05-01,2005,Wholesale beef,0.5,7.3,15.0
2005-05-01,2005,Wholesale dairy,-5.2,-0.2,5.2
2005-05-01,2005,Wholesale fats and oils,-11.9,-5.2,2.3
2005-05-01,2005,Wholesale pork,-9.5,-0.6,10.4
2005-05-01,2005,Wholesale poultry,-6.9,-2.1,3.4
2005-05-01,2005,Wholesale wheat flour,-4.8,1.8,9.4
2005-06-01,2005,Farm-level cattle,-0.5,6.2,14.1
2005-06-01,2005,Farm-level eggs,-38.5,-29.4,-17.3
2005-06-01,2005,Farm-level fruits,-6.1,3.7,15.1
2005-06-01,2005,Farm-level milk,-16.3,-7.6,3.1
2005-06-01,2005,Farm-level soybeans,-29.0,-19.1,-6.1
2005-06-01,2005,Farm-level vegetables,-4.9,4.5,15.8
2005-06-01,2005,Farm-level wheat,-14.0,-4.3,7.4
2005-06-01,2005,Wholesale beef,3.3,9.2,15.7
2005-06-01,2005,Wholesale dairy,-5.4,-1.3,3.2
2005-06-01,2005,Wholesale fats and oils,-10.7,-5.0,1.2
2005-06-01,2005,Wholesale pork,-5.3,2.6,11.8
2005-06-01,2005,Wholesale poultry,-4.5,-0.4,4.1
2005-06-01,2005,Wholesale wheat flour,-2.7,2.9,9.2
2005-07-01,2005,Farm-level cattle,-1.7,3.7,10.0
2005-07-01,2005,Farm-level cattle,-17.9,-2.2,16.4
2005-07-01,2005,Farm-level eggs,-39.5,-32.0,-22.3
2005-07-01,2005,Farm-level eggs,-13.6,13.1,46.8
2005-07-01,2005,Farm-level fruits,-5.8,2.1,11.5
2005-07-01,2005,Farm-level fruits,-24.3,-1.3,29.6
2005-07-01,2005,Farm-level milk,-14.6,-7.5,1.0
2005-07-01,2005,Farm-level milk,-31.4,-2.4,40.1
2005-07-01,2005,Farm-level soybeans,-24.2,-15.3,-4.3
2005-07-01,2005,Farm-level soybeans,-38.2,-5.1,49.5
2005-07-01,2005,Farm-level vegetables,-2.7,5.9,16.3
2005-07-01,2005,Farm-level vegetables,-17.2,-4.5,10.2
2005-07-01,2005,Farm-level wheat,-12.0,-4.4,5.0
2005-07-01,2005,Farm-level wheat,-32.6,-2.7,39.6
2005-07-01,2005,Wholesale beef,1.8,6.5,11.7
2005-07-01,2005,Wholesale beef,-15.1,0.3,18.4
2005-07-01,2005,Wholesale dairy,-4.6,-1.3,2.4
2005-07-01,2005,Wholesale dairy,-11.6,-0.3,12.5
2005-07-01,2005,Wholesale fats and oils,-9.1,-4.5,0.5
2005-07-01,2005,Wholesale fats and oils,-17.5,1.1,24.2
2005-07-01,2005,Wholesale pork,-6.0,0.1,7.3
2005-07-01,2005,Wholesale pork,-26.4,-3.5,26.5
2005-07-01,2005,Wholesale poultry,-4.5,-1.2,2.3
2005-07-01,2005,Wholesale poultry,-14.7,-0.7,14.9
2005-07-01,2005,Wholesale wheat flour,-1.2,3.5,8.6
2005-07-01,2005,Wholesale wheat flour,-15.4,2.0,23.1
2005-08-01,2005,Farm-level cattle,-1.4,3.0,8.1
2005-08-01,2005,Farm-level cattle,-17.2,-1.6,16.2
2005-08-01,2005,Farm-level eggs,-36.2,-29.7,-21.5
2005-08-01,2005,Farm-level eggs,-10.2,16.6,50.5
2005-08-01,2005,Farm-level fruits,-6.3,0.0,7.3
2005-08-01,2005,Farm-level fruits,-21.7,0.6,30.0
2005-08-01,2005,Farm-level milk,-10.4,-4.6,2.3
2005-08-01,2005,Farm-level milk,-28.1,-3.0,31.2
2005-08-01,2005,Farm-level soybeans,-21.5,-14.5,-5.8
2005-08-01,2005,Farm-level soybeans,-26.8,11.5,69.8
2005-08-01,2005,Farm-level vegetables,-3.5,3.8,12.8
2005-08-01,2005,Farm-level vegetables,-15.8,-3.4,10.8
2005-08-01,2005,Farm-level wheat,-11.3,-5.4,1.7
2005-08-01,2005,Farm-level wheat,-29.6,-0.5,40.7
2005-08-01,2005,Wholesale beef,1.1,4.8,8.8
2005-08-01,2005,Wholesale beef,-18.1,-3.7,13.2
2005-08-01,2005,Wholesale dairy,-2.9,-0.2,2.8
2005-08-01,2005,Wholesale dairy,-10.7,0.3,12.1
2005-08-01,2005,Wholesale fats and oils,-8.1,-4.6,-0.8
2005-08-01,2005,Wholesale fats and oils,-17.0,1.1,23.4
2005-08-01,2005,Wholesale pork,-6.1,-1.5,3.9
2005-08-01,2005,Wholesale pork,-23.1,-0.5,29.6
2005-08-01,2005,Wholesale poultry,-2.6,0.0,2.7
2005-08-01,2005,Wholesale poultry,-11.8,1.9,17.7
2005-08-01,2005,Wholesale wheat flour,-0.4,3.3,7.1
2005-08-01,2005,Wholesale wheat flour,-15.4,0.6,19.8
2005-09-01,2005,Farm-level cattle,-1.3,2.1,6.1
2005-09-01,2005,Farm-level cattle,-17.5,-3.0,13.8
2005-09-01,2005,Farm-level eggs,-35.5,-30.7,-24.7
2005-09-01,2005,Farm-level eggs,-4.8,23.2,60.0
2005-09-01,2005,Farm-level fruits,-6.8,-2.0,3.5
2005-09-01,2005,Farm-level fruits,-23.2,-1.8,25.2
2005-09-01,2005,Farm-level milk,-10.5,-6.4,-1.8
2005-09-01,2005,Farm-level milk,-26.1,-2.4,30.3
2005-09-01,2005,Farm-level soybeans,-22.3,-17.4,-11.5
2005-09-01,2005,Farm-level soybeans,-29.9,3.6,54.4
2005-09-01,2005,Farm-level vegetables,-2.3,4.0,11.8
2005-09-01,2005,Farm-level vegetables,-15.9,-3.3,11.2
2005-09-01,2005,Farm-level wheat,-10.2,-5.9,-0.7
2005-09-01,2005,Farm-level wheat,-29.7,-3.0,35.6
2005-09-01,2005,Wholesale beef,0.9,3.8,6.9
2005-09-01,2005,Wholesale beef,-16.8,-3.0,12.9
2005-09-01,2005,Wholesale dairy,-3.3,-1.3,0.8
2005-09-01,2005,Wholesale dairy,-10.5,-0.3,11.4
2005-09-01,2005,Wholesale fats and oils,-7.2,-4.7,-1.9
2005-09-01,2005,Wholesale fats and oils,-16.5,0.7,21.2
2005-09-01,2005,Wholesale pork,-3.4,0.1,4.3
2005-09-01,2005,Wholesale pork,-21.6,-0.7,27.7
2005-09-01,2005,Wholesale poultry,-2.2,-0.4,1.6
2005-09-01,2005,Wholesale poultry,-11.4,1.0,15.1
2005-09-01,2005,Wholesale wheat flour,0.4,3.0,5.9
2005-09-01,2005,Wholesale wheat flour,-17.5,-2.7,15.4
2005-10-01,2005,Farm-level cattle,1.2,3.8,6.7
2005-10-01,2005,Farm-level cattle,-15.3,-1.2,15.0
2005-10-01,2005,Farm-level eggs,-29.8,-25.5,-20.3
2005-10-01,2005,Farm-level eggs,-2.4,24.5,59.8
2005-10-01,2005,Farm-level fruits,-5.2,-1.6,2.6
2005-10-01,2005,Farm-level fruits,-20.7,-0.3,25.8
2005-10-01,2005,Farm-level milk,-7.8,-5.0,-1.9
2005-10-01,2005,Farm-level milk,-22.5,1.1,32.3
2005-10-01,2005,Farm-level soybeans,-24.5,-21.6,-18.0
2005-10-01,2005,Farm-level soybeans,-37.5,-9.3,34.7
2005-10-01,2005,Farm-level vegetables,0.6,5.8,12.2
2005-10-01,2005,Farm-level vegetables,-17.5,-5.4,9.1
2005-10-01,2005,Farm-level wheat,-7.0,-3.7,0.0
2005-10-01,2005,Farm-level wheat,-26.2,0.1,37.5
2005-10-01,2005,Wholesale beef,1.9,3.8,6.0
2005-10-01,2005,Wholesale beef,-15.3,-2.1,13.3
2005-10-01,2005,Wholesale dairy,-1.9,-0.6,0.9
2005-10-01,2005,Wholesale dairy,-8.9,1.1,12.0
2005-10-01,2005,Wholesale fats and oils,-6.2,-4.5,-2.6
2005-10-01,2005,Wholesale fats and oils,-17.6,-1.9,17.0
2005-10-01,2005,Wholesale pork,-2.4,0.1,2.8
2005-10-01,2005,Wholesale pork,-20.3,-0.4,24.6
2005-10-01,2005,Wholesale poultry,-1.2,0.1,1.4
2005-10-01,2005,Wholesale poultry,-9.2,2.7,16.3
2005-10-01,2005,Wholesale wheat flour,1.5,3.3,5.2
2005-10-01,2005,Wholesale wheat flour,-13.5,1.4,18.5
2005-11-01,2005,Farm-level cattle,2.0,3.6,5.3
2005-11-01,2005,Farm-level cattle,-14.1,-0.5,14.8
2005-11-01,2005,Farm-level eggs,-30.2,-27.5,-24.2
2005-11-01,2005,Farm-level eggs,-5.2,21.3,55.4
2005-11-01,2005,Farm-level fruits,-4.9,-2.6,0.1
2005-11-01,2005,Farm-level fruits,-21.5,-2.1,22.5
2005-11-01,2005,Farm-level milk,-6.3,-4.8,-3.1
2005-11-01,2005,Farm-level milk,-21.1,1.5,30.5
2005-11-01,2005,Farm-level soybeans,-24.1,-22.5,-20.5
2005-11-01,2005,Farm-level soybeans,-38.2,-13.0,24.8
2005-11-01,2005,Farm-level vegetables,2.0,5.8,10.4
2005-11-01,2005,Farm-level vegetables,-17.9,-5.6,8.8
2005-11-01,2005,Farm-level wheat,-4.5,-2.4,0.0
2005-11-01,2005,Farm-level wheat,-20.2,6.3,42.0
2005-11-01,2005,Wholesale beef,3.1,4.3,5.6
2005-11-01,2005,Wholesale beef,-13.9,-1.6,13.3
2005-11-01,2005,Wholesale dairy,-1.5,-0.7,0.1
2005-11-01,2005,Wholesale dairy,-8.3,1.1,11.5
2005-11-01,2005,Wholesale fats and oils,-5.5,-4.5,-3.4
2005-11-01,2005,Wholesale fats and oils,-14.6,0.3,17.8
2005-11-01,2005,Wholesale pork,-1.6,-0.1,1.5
2005-11-01,2005,Wholesale pork,-20.0,-1.9,21.5
2005-11-01,2005,Wholesale poultry,-1.0,-0.3,0.4
2005-11-01,2005,Wholesale poultry,-11.0,-0.2,12.0
2005-11-01,2005,Wholesale wheat flour,2.3,3.4,4.6
2005-11-01,2005,Wholesale wheat flour,-13.3,0.3,15.9
2005-12-01,2005,Farm-level cattle,3.1,3.7,4.5
2005-12-01,2005,Farm-level cattle,-12.5,0.2,14.7
2005-12-01,2005,Farm-level eggs,-28.4,-26.7,-24.7
2005-12-01,2005,Farm-level eggs,-3.9,21.4,54.4
2005-12-01,2005,Farm-level fruits,-3.5,-2.3,-0.8
2005-12-01,2005,Farm-level fruits,-19.9,-1.5,20.6
2005-12-01,2005,Farm-level milk,-6.1,-5.5,-4.9
2005-12-01,2005,Farm-level milk,-26.6,-5.6,21.8
2005-12-01,2005,Farm-level soybeans,-22.2,-21.3,-20.3
2005-12-01,2005,Farm-level soybeans,-30.7,-3.9,33.1
2005-12-01,2005,Farm-level vegetables,5.3,7.5,10.3
2005-12-01,2005,Farm-level vegetables,-17.7,-5.4,8.9
2005-12-01,2005,Farm-level wheat,-3.8,-2.9,-1.8
2005-12-01,2005,Farm-level wheat,-21.9,1.8,32.9
2005-12-01,2005,Wholesale beef,3.6,4.1,4.7
2005-12-01,2005,Wholesale beef,-13.5,-2.0,11.4
2005-12-01,2005,Wholesale dairy,-1.3,-0.9,-0.6
2005-12-01,2005,Wholesale dairy,-10.2,-1.6,7.7
2005-12-01,2005,Wholesale fats and oils,-4.7,-4.3,-3.8
2005-12-01,2005,Wholesale fats and oils,-11.6,1.9,18.1
2005-12-01,2005,Wholesale pork,-1.3,-0.6,0.1
2005-12-01,2005,Wholesale pork,-19.5,-2.5,18.4
2005-12-01,2005,Wholesale poultry,-1.4,-1.1,-0.8
2005-12-01,2005,Wholesale poultry,-14.1,-4.3,6.6
2005-12-01,2005,Wholesale wheat flour,3.2,3.7,4.3
2005-12-01,2005,Wholesale wheat flour,-10.3,2.5,16.9
2006-01-01,2006,Farm-level cattle,-10.2,2.7,17.4
2006-01-01,2006,Farm-level eggs,-2.9,22.3,55.0
2006-01-01,2006,Farm-level fruits,-19.7,-1.2,22.8
2006-01-01,2006,Farm-level milk,-23.0,-2.9,23.0
2006-01-01,2006,Farm-level soybeans,-26.9,-1.4,34.5
2006-01-01,2006,Farm-level vegetables,-16.2,-6.3,5.0
2006-01-01,2006,Farm-level wheat,-19.7,1.5,28.5
2006-01-01,2006,Wholesale beef,-11.5,-0.6,11.7
2006-01-01,2006,Wholesale dairy,-8.6,-0.5,8.6
2006-01-01,2006,Wholesale fats and oils,-13.6,-1.4,12.9
2006-01-01,2006,Wholesale pork,-18.8,-3.5,15.5
2006-01-01,2006,Wholesale poultry,-16.2,-7.4,2.7
2006-01-01,2006,Wholesale wheat flour,-10.3,1.1,14.0
2006-02-01,2006,Farm-level cattle,-10.2,0.9,14.0
2006-02-01,2006,Farm-level eggs,-4.0,18.6,48.0
2006-02-01,2006,Farm-level fruits,-20.0,-3.8,16.6
2006-02-01,2006,Farm-level milk,-21.0,-3.5,19.4
2006-02-01,2006,Farm-level soybeans,-27.0,-6.0,24.5
2006-02-01,2006,Farm-level vegetables,-12.7,-3.1,8.0
2006-02-01,2006,Farm-level wheat,-18.1,0.7,24.2
2006-02-01,2006,Wholesale beef,-8.8,0.9,11.9
2006-02-01,2006,Wholesale dairy,-8.4,-1.1,6.8
2006-02-01,2006,Wholesale fats and oils,-13.4,-2.9,9.4
2006-02-01,2006,Wholesale pork,-18.9,-5.3,11.5
2006-02-01,2006,Wholesale poultry,-18.4,-10.7,-2.0
2006-02-01,2006,Wholesale wheat flour,-9.8,-0.1,11.0
2006-03-01,2006,Farm-level cattle,-9.9,-0.5,10.9
2006-03-01,2006,Farm-level eggs,-13.5,5.7,30.9
2006-03-01,2006,Farm-level fruits,-22.1,-8.4,8.6
2006-03-01,2006,Farm-level milk,-26.2,-12.4,5.6
2006-03-01,2006,Farm-level soybeans,-24.3,-5.7,20.5
2006-03-01,2006,Farm-level vegetables,-13.0,-4.1,6.0
2006-03-01,2006,Farm-level wheat,-12.1,4.6,26.0
2006-03-01,2006,Wholesale beef,-10.5,-2.2,7.3
2006-03-01,2006,Wholesale dairy,-9.5,-3.1,3.9
2006-03-01,2006,Wholesale fats and oils,-12.4,-3.2,7.0
2006-03-01,2006,Wholesale pork,-20.1,-8.7,4.9
2006-03-01,2006,Wholesale poultry,-17.7,-11.2,-3.8
2006-03-01,2006,Wholesale wheat flour,-5.9,2.7,12.7
2006-04-01,2006,Farm-level cattle,-9.3,-0.8,9.1
2006-04-01,2006,Farm-level eggs,-9.5,8.4,32.5
2006-04-01,2006,Farm-level fruits,-22.0,-10.2,4.2
2006-04-01,2006,Farm-level milk,-28.4,-16.9,-2.6
2006-04-01,2006,Farm-level soybeans,-22.5,-6.8,15.0
2006-04-01,2006,Farm-level vegetables,-11.4,-2.8,6.9
2006-04-01,2006,Farm-level wheat,-9.7,4.9,23.3
2006-04-01,2006,Wholesale beef,-8.2,-0.8,7.4
2006-04-01,2006,Wholesale dairy,-9.9,-4.5,1.5
2006-04-01,2006,Wholesale fats and oils,-10.3,-2.5,6.6
2006-04-01,2006,Wholesale pork,-16.6,-6.5,5.6
2006-04-01,2006,Wholesale poultry,-18.5,-12.8,-6.4
2006-04-01,2006,Wholesale wheat flour,-5.7,1.8,10.1
2006-05-01,2006,Farm-level cattle,-9.8,-2.5,6.0
2006-05-01,2006,Farm-level eggs,-5.3,10.9,32.3
2006-05-01,2006,Farm-level fruits,-18.4,-7.9,5.0
2006-05-01,2006,Farm-level milk,-26.1,-16.3,-4.0
2006-05-01,2006,Farm-level soybeans,-21.9,-8.8,8.9
2006-05-01,2006,Farm-level vegetables,-8.4,-0.4,8.9
2006-05-01,2006,Farm-level wheat,-3.2,10.2,26.7
2006-05-01,2006,Wholesale beef,-9.3,-3.1,3.9
2006-05-01,2006,Wholesale dairy,-9.6,-4.8,0.4
2006-05-01,2006,Wholesale fats and oils,-8.2,-1.3,6.3
2006-05-01,2006,Wholesale pork,-17.3,-9.0,1.2
2006-05-01,2006,Wholesale poultry,-19.1,-14.6,-9.4
2006-05-01,2006,Wholesale wheat flour,-1.2,5.5,13.2
2006-06-01,2006,Farm-level cattle,-11.6,-5.6,1.5
2006-06-01,2006,Farm-level eggs,-10.5,2.4,19.7
2006-06-01,2006,Farm-level fruits,-16.2,-7.2,3.4
2006-06-01,2006,Farm-level milk,-25.1,-17.0,-7.1
2006-06-01,2006,Farm-level soybeans,-16.9,-5.3,10.2
2006-06-01,2006,Farm-level vegetables,-7.8,-0.6,8.1
2006-06-01,2006,Farm-level wheat,0.1,11.4,25.0
2006-06-01,2006,Wholesale beef,-7.8,-2.7,3.1
2006-06-01,2006,Wholesale dairy,-9.3,-5.2,-0.8
2006-06-01,2006,Wholesale fats and oils,-8.4,-2.8,3.4
2006-06-01,2006,Wholesale pork,-13.1,-5.8,2.9
2006-06-01,2006,Wholesale poultry,-16.3,-12.5,-8.2
2006-06-01,2006,Wholesale wheat flour,1.4,7.0,13.5
